Day,Count,Average per Video,Relative Probability (%)
532,2,0.4,0.03492229788720098
535,1,0.2,0.01746114894360049
538,2,0.4,0.03492229788720098
542,2,0.4,0.03492229788720098
544,1,0.2,0.01746114894360049
546,1,0.2,0.01746114894360049
547,1,0.2,0.01746114894360049
548,2,0.4,0.03492229788720098
549,1,0.2,0.01746114894360049
550,2,0.4,0.03492229788720098
551,2,0.4,0.03492229788720098
552,2,0.4,0.03492229788720098
553,3,0.6,0.052383446830801456
556,2,0.4,0.03492229788720098
557,1,0.2,0.01746114894360049
562,1,0.2,0.01746114894360049
564,1,0.2,0.01746114894360049
567,1,0.2,0.01746114894360049
568,1,0.2,0.01746114894360049
570,2,0.4,0.03492229788720098
582,1,0.2,0.01746114894360049
584,1,0.2,0.01746114894360049
585,1,0.2,0.01746114894360049
590,1,0.2,0.01746114894360049
591,1,0.2,0.01746114894360049
