Day,Hour,Count,Average per Video,Relative Probability
28,23,1,1.0,0.000643915003219575
29,3,1,1.0,0.000643915003219575
29,6,1,1.0,0.000643915003219575
29,12,1,1.0,0.000643915003219575
29,16,1,1.0,0.000643915003219575
30,3,2,2.0,0.00128783000643915
30,10,1,1.0,0.000643915003219575
30,11,1,1.0,0.000643915003219575
30,18,3,3.0,0.0019317450096587251
30,20,1,1.0,0.000643915003219575
31,3,2,2.0,0.00128783000643915
31,11,1,1.0,0.000643915003219575
31,12,1,1.0,0.000643915003219575
31,18,1,1.0,0.000643915003219575
31,19,1,1.0,0.000643915003219575
32,1,1,1.0,0.000643915003219575
32,2,1,1.0,0.000643915003219575
32,15,1,1.0,0.000643915003219575
32,23,1,1.0,0.000643915003219575
33,6,1,1.0,0.000643915003219575
33,17,2,2.0,0.00128783000643915
33,19,2,2.0,0.00128783000643915
33,20,2,2.0,0.00128783000643915
34,1,1,1.0,0.000643915003219575
34,4,1,1.0,0.000643915003219575
34,14,1,1.0,0.000643915003219575
34,16,1,1.0,0.000643915003219575
34,22,1,1.0,0.000643915003219575
35,16,2,2.0,0.00128783000643915
36,1,2,2.0,0.00128783000643915
36,3,1,1.0,0.000643915003219575
36,4,1,1.0,0.000643915003219575
36,5,1,1.0,0.000643915003219575
36,13,1,1.0,0.000643915003219575
36,18,1,1.0,0.000643915003219575
37,1,2,2.0,0.00128783000643915
37,4,2,2.0,0.00128783000643915
38,0,1,1.0,0.000643915003219575
38,4,2,2.0,0.00128783000643915
38,10,1,1.0,0.000643915003219575
38,15,1,1.0,0.000643915003219575
39,2,1,1.0,0.000643915003219575
39,7,1,1.0,0.000643915003219575
39,12,1,1.0,0.000643915003219575
40,21,1,1.0,0.000643915003219575
41,3,1,1.0,0.000643915003219575
41,18,1,1.0,0.000643915003219575
41,23,2,2.0,0.00128783000643915
42,5,1,1.0,0.000643915003219575
42,16,1,1.0,0.000643915003219575
42,22,1,1.0,0.000643915003219575
43,0,1,1.0,0.000643915003219575
43,10,1,1.0,0.000643915003219575
43,11,1,1.0,0.000643915003219575
43,18,1,1.0,0.000643915003219575
44,1,1,1.0,0.000643915003219575
44,14,1,1.0,0.000643915003219575
44,17,3,3.0,0.0019317450096587251
44,22,1,1.0,0.000643915003219575
45,6,1,1.0,0.000643915003219575
45,9,1,1.0,0.000643915003219575
45,10,1,1.0,0.000643915003219575
45,13,1,1.0,0.000643915003219575
46,2,1,1.0,0.000643915003219575
46,4,2,2.0,0.00128783000643915
46,11,1,1.0,0.000643915003219575
46,12,1,1.0,0.000643915003219575
46,15,1,1.0,0.000643915003219575
46,18,1,1.0,0.000643915003219575
46,19,1,1.0,0.000643915003219575
47,2,1,1.0,0.000643915003219575
47,4,2,2.0,0.00128783000643915
47,6,1,1.0,0.000643915003219575
47,11,3,3.0,0.0019317450096587251
47,18,1,1.0,0.000643915003219575
47,23,1,1.0,0.000643915003219575
48,2,1,1.0,0.000643915003219575
48,11,1,1.0,0.000643915003219575
48,18,1,1.0,0.000643915003219575
48,23,1,1.0,0.000643915003219575
49,6,1,1.0,0.000643915003219575
51,9,1,1.0,0.000643915003219575
51,10,1,1.0,0.000643915003219575
51,22,1,1.0,0.000643915003219575
52,6,1,1.0,0.000643915003219575
52,9,1,1.0,0.000643915003219575
52,18,1,1.0,0.000643915003219575
52,19,1,1.0,0.000643915003219575
53,4,1,1.0,0.000643915003219575
53,7,2,2.0,0.00128783000643915
53,14,1,1.0,0.000643915003219575
54,21,1,1.0,0.000643915003219575
55,16,1,1.0,0.000643915003219575
56,13,1,1.0,0.000643915003219575
57,3,1,1.0,0.000643915003219575
57,5,1,1.0,0.000643915003219575
58,0,1,1.0,0.000643915003219575
58,2,1,1.0,0.000643915003219575
58,7,1,1.0,0.000643915003219575
58,16,1,1.0,0.000643915003219575
58,17,1,1.0,0.000643915003219575
59,3,1,1.0,0.000643915003219575
59,4,1,1.0,0.000643915003219575
59,5,2,2.0,0.00128783000643915
59,6,1,1.0,0.000643915003219575
59,8,1,1.0,0.000643915003219575
59,23,1,1.0,0.000643915003219575
60,0,1,1.0,0.000643915003219575
60,3,1,1.0,0.000643915003219575
60,5,1,1.0,0.000643915003219575
60,17,1,1.0,0.000643915003219575
60,18,1,1.0,0.000643915003219575
61,12,1,1.0,0.000643915003219575
63,0,1,1.0,0.000643915003219575
64,8,1,1.0,0.000643915003219575
64,16,1,1.0,0.000643915003219575
65,17,1,1.0,0.000643915003219575
65,19,1,1.0,0.000643915003219575
66,4,1,1.0,0.000643915003219575
66,23,1,1.0,0.000643915003219575
68,20,1,1.0,0.000643915003219575
69,3,1,1.0,0.000643915003219575
69,16,1,1.0,0.000643915003219575
69,18,1,1.0,0.000643915003219575
70,1,1,1.0,0.000643915003219575
70,7,1,1.0,0.000643915003219575
70,17,1,1.0,0.000643915003219575
70,23,1,1.0,0.000643915003219575
71,4,1,1.0,0.000643915003219575
72,12,1,1.0,0.000643915003219575
74,23,1,1.0,0.000643915003219575
75,3,1,1.0,0.000643915003219575
75,23,1,1.0,0.000643915003219575
76,2,1,1.0,0.000643915003219575
76,3,1,1.0,0.000643915003219575
76,20,1,1.0,0.000643915003219575
77,0,1,1.0,0.000643915003219575
77,6,1,1.0,0.000643915003219575
78,6,1,1.0,0.000643915003219575
78,15,1,1.0,0.000643915003219575
80,11,1,1.0,0.000643915003219575
80,12,1,1.0,0.000643915003219575
80,20,1,1.0,0.000643915003219575
81,10,1,1.0,0.000643915003219575
81,12,1,1.0,0.000643915003219575
81,14,1,1.0,0.000643915003219575
81,23,1,1.0,0.000643915003219575
82,15,1,1.0,0.000643915003219575
82,19,1,1.0,0.000643915003219575
82,22,2,2.0,0.00128783000643915
82,23,2,2.0,0.00128783000643915
83,7,1,1.0,0.000643915003219575
84,6,1,1.0,0.000643915003219575
84,10,1,1.0,0.000643915003219575
84,19,1,1.0,0.000643915003219575
85,1,1,1.0,0.000643915003219575
85,17,1,1.0,0.000643915003219575
86,16,1,1.0,0.000643915003219575
87,5,1,1.0,0.000643915003219575
87,16,1,1.0,0.000643915003219575
88,0,1,1.0,0.000643915003219575
88,7,1,1.0,0.000643915003219575
88,8,1,1.0,0.000643915003219575
89,2,1,1.0,0.000643915003219575
90,19,1,1.0,0.000643915003219575
91,4,1,1.0,0.000643915003219575
92,4,1,1.0,0.000643915003219575
92,6,2,2.0,0.00128783000643915
93,5,1,1.0,0.000643915003219575
94,3,1,1.0,0.000643915003219575
97,0,2,2.0,0.00128783000643915
97,1,1,1.0,0.000643915003219575
98,12,1,1.0,0.000643915003219575
99,4,1,1.0,0.000643915003219575
99,10,1,1.0,0.000643915003219575
99,22,1,1.0,0.000643915003219575
100,22,3,3.0,0.0019317450096587251
100,23,1,1.0,0.000643915003219575
101,21,1,1.0,0.000643915003219575
102,3,1,1.0,0.000643915003219575
106,10,1,1.0,0.000643915003219575
110,14,1,1.0,0.000643915003219575
110,15,1,1.0,0.000643915003219575
111,0,1,1.0,0.000643915003219575
111,2,1,1.0,0.000643915003219575
113,3,1,1.0,0.000643915003219575
116,3,1,1.0,0.000643915003219575
116,18,1,1.0,0.000643915003219575
117,11,1,1.0,0.000643915003219575
118,9,1,1.0,0.000643915003219575
118,19,1,1.0,0.000643915003219575
119,18,1,1.0,0.000643915003219575
120,3,1,1.0,0.000643915003219575
120,12,1,1.0,0.000643915003219575
120,15,1,1.0,0.000643915003219575
122,0,1,1.0,0.000643915003219575
123,5,1,1.0,0.000643915003219575
123,20,1,1.0,0.000643915003219575
124,14,1,1.0,0.000643915003219575
126,20,1,1.0,0.000643915003219575
126,21,2,2.0,0.00128783000643915
127,17,1,1.0,0.000643915003219575
128,19,1,1.0,0.000643915003219575
128,22,1,1.0,0.000643915003219575
130,0,1,1.0,0.000643915003219575
133,12,1,1.0,0.000643915003219575
134,8,2,2.0,0.00128783000643915
135,6,1,1.0,0.000643915003219575
139,2,1,1.0,0.000643915003219575
140,7,1,1.0,0.000643915003219575
142,17,2,2.0,0.00128783000643915
144,4,1,1.0,0.000643915003219575
144,5,1,1.0,0.000643915003219575
144,6,1,1.0,0.000643915003219575
144,8,1,1.0,0.000643915003219575
145,0,1,1.0,0.000643915003219575
146,4,1,1.0,0.000643915003219575
147,6,1,1.0,0.000643915003219575
150,8,1,1.0,0.000643915003219575
150,16,1,1.0,0.000643915003219575
150,22,1,1.0,0.000643915003219575
152,11,1,1.0,0.000643915003219575
155,20,1,1.0,0.000643915003219575
160,7,1,1.0,0.000643915003219575
163,21,1,1.0,0.000643915003219575
165,21,3,3.0,0.0019317450096587251
166,4,2,2.0,0.00128783000643915
166,5,1,1.0,0.000643915003219575
168,21,1,1.0,0.000643915003219575
169,23,1,1.0,0.000643915003219575
171,2,1,1.0,0.000643915003219575
173,4,1,1.0,0.000643915003219575
177,3,1,1.0,0.000643915003219575
178,8,1,1.0,0.000643915003219575
178,16,1,1.0,0.000643915003219575
178,19,1,1.0,0.000643915003219575
179,3,1,1.0,0.000643915003219575
181,11,1,1.0,0.000643915003219575
183,21,1,1.0,0.000643915003219575
184,5,1,1.0,0.000643915003219575
186,16,1,1.0,0.000643915003219575
187,11,1,1.0,0.000643915003219575
188,4,1,1.0,0.000643915003219575
191,17,1,1.0,0.000643915003219575
193,13,1,1.0,0.000643915003219575
194,4,1,1.0,0.000643915003219575
195,16,1,1.0,0.000643915003219575
196,21,1,1.0,0.000643915003219575
196,22,1,1.0,0.000643915003219575
198,4,1,1.0,0.000643915003219575
199,5,1,1.0,0.000643915003219575
199,8,2,2.0,0.00128783000643915
200,11,1,1.0,0.000643915003219575
201,3,1,1.0,0.000643915003219575
206,8,2,2.0,0.00128783000643915
206,22,1,1.0,0.000643915003219575
209,23,2,2.0,0.00128783000643915
210,19,1,1.0,0.000643915003219575
211,21,1,1.0,0.000643915003219575
214,5,1,1.0,0.000643915003219575
214,7,1,1.0,0.000643915003219575
215,10,1,1.0,0.000643915003219575
216,5,1,1.0,0.000643915003219575
216,23,1,1.0,0.000643915003219575
217,5,1,1.0,0.000643915003219575
219,1,1,1.0,0.000643915003219575
220,5,1,1.0,0.000643915003219575
229,17,1,1.0,0.000643915003219575
230,20,1,1.0,0.000643915003219575
231,0,1,1.0,0.000643915003219575
231,1,1,1.0,0.000643915003219575
234,23,1,1.0,0.000643915003219575
245,7,1,1.0,0.000643915003219575
250,6,1,1.0,0.000643915003219575
251,20,1,1.0,0.000643915003219575
254,2,1,1.0,0.000643915003219575
254,12,1,1.0,0.000643915003219575
255,4,1,1.0,0.000643915003219575
259,6,1,1.0,0.000643915003219575
262,16,1,1.0,0.000643915003219575
262,23,1,1.0,0.000643915003219575
267,5,1,1.0,0.000643915003219575
267,20,1,1.0,0.000643915003219575
271,17,1,1.0,0.000643915003219575
271,18,1,1.0,0.000643915003219575
272,3,1,1.0,0.000643915003219575
273,7,1,1.0,0.000643915003219575
274,11,1,1.0,0.000643915003219575
282,6,1,1.0,0.000643915003219575
284,18,1,1.0,0.000643915003219575
286,2,1,1.0,0.000643915003219575
286,22,1,1.0,0.000643915003219575
287,5,1,1.0,0.000643915003219575
289,0,3,3.0,0.0019317450096587251
295,3,1,1.0,0.000643915003219575
296,2,1,1.0,0.000643915003219575
297,7,1,1.0,0.000643915003219575
299,22,1,1.0,0.000643915003219575
300,18,1,1.0,0.000643915003219575
303,4,1,1.0,0.000643915003219575
303,5,1,1.0,0.000643915003219575
303,7,1,1.0,0.000643915003219575
307,3,1,1.0,0.000643915003219575
308,6,2,2.0,0.00128783000643915
314,15,1,1.0,0.000643915003219575
317,14,2,2.0,0.00128783000643915
320,2,1,1.0,0.000643915003219575
320,3,1,1.0,0.000643915003219575
323,21,1,1.0,0.000643915003219575
328,6,1,1.0,0.000643915003219575
333,9,1,1.0,0.000643915003219575
358,2,1,1.0,0.000643915003219575
362,5,1,1.0,0.000643915003219575
377,19,1,1.0,0.000643915003219575
380,7,1,1.0,0.000643915003219575
383,13,1,1.0,0.000643915003219575
383,22,1,1.0,0.000643915003219575
387,3,1,1.0,0.000643915003219575
395,22,1,1.0,0.000643915003219575
397,12,4,4.0,0.0025756600128783
407,21,1,1.0,0.000643915003219575
407,22,1,1.0,0.000643915003219575
408,2,1,1.0,0.000643915003219575
415,10,1,1.0,0.000643915003219575
418,4,1,1.0,0.000643915003219575
426,2,1,1.0,0.000643915003219575
438,13,2,2.0,0.00128783000643915
438,17,1,1.0,0.000643915003219575
445,2,1,1.0,0.000643915003219575
446,18,1,1.0,0.000643915003219575
447,1,1,1.0,0.000643915003219575
454,1,1,1.0,0.000643915003219575
454,5,1,1.0,0.000643915003219575
454,6,1,1.0,0.000643915003219575
457,18,1,1.0,0.000643915003219575
458,12,1,1.0,0.000643915003219575
460,0,1,1.0,0.000643915003219575
460,19,2,2.0,0.00128783000643915
463,17,1,1.0,0.000643915003219575
463,19,1,1.0,0.000643915003219575
463,20,1,1.0,0.000643915003219575
464,6,1,1.0,0.000643915003219575
464,7,1,1.0,0.000643915003219575
464,14,1,1.0,0.000643915003219575
464,23,1,1.0,0.000643915003219575
465,23,1,1.0,0.000643915003219575
467,11,1,1.0,0.000643915003219575
469,8,3,3.0,0.0019317450096587251
470,15,1,1.0,0.000643915003219575
484,4,1,1.0,0.000643915003219575
486,22,1,1.0,0.000643915003219575
487,7,1,1.0,0.000643915003219575
487,19,1,1.0,0.000643915003219575
488,13,1,1.0,0.000643915003219575
489,11,1,1.0,0.000643915003219575
492,11,1,1.0,0.000643915003219575
499,4,1,1.0,0.000643915003219575
503,6,1,1.0,0.000643915003219575
514,5,1,1.0,0.000643915003219575
515,3,1,1.0,0.000643915003219575
522,9,1,1.0,0.000643915003219575
524,10,1,1.0,0.000643915003219575
530,16,1,1.0,0.000643915003219575
539,18,1,1.0,0.000643915003219575
540,23,1,1.0,0.000643915003219575
548,21,2,2.0,0.00128783000643915
548,22,1,1.0,0.000643915003219575
570,4,1,1.0,0.000643915003219575
583,13,1,1.0,0.000643915003219575
586,15,1,1.0,0.000643915003219575
590,14,1,1.0,0.000643915003219575
601,11,1,1.0,0.000643915003219575
