Day,Count,Average per Video,Relative Probability (%)
147,19,0.95,0.03383311371487589
148,17,0.85,0.03027173332383632
149,18,0.9,0.0320524235193561
150,15,0.75,0.026710352932796756
151,26,1.3,0.046297945083514376
152,24,1.2,0.042736564692474804
153,17,0.85,0.03027173332383632
154,33,1.65,0.05876277645215286
155,33,1.65,0.05876277645215286
156,30,1.5,0.05342070586559351
157,22,1.1,0.03917518430143525
158,19,0.95,0.03383311371487589
159,20,1.0,0.035613803910395675
160,21,1.05,0.037394494105915464
161,24,1.2,0.042736564692474804
162,19,0.95,0.03383311371487589
163,17,0.85,0.03027173332383632
164,13,0.65,0.023148972541757188
165,18,0.9,0.0320524235193561
166,26,1.3,0.046297945083514376
167,16,0.8,0.028491043128316542
168,20,1.0,0.035613803910395675
169,32,1.6,0.056982086256633084
170,22,1.1,0.03917518430143525
171,20,1.0,0.035613803910395675
172,21,1.05,0.037394494105915464
173,23,1.15,0.04095587449695502
174,32,1.6,0.056982086256633084
175,26,1.3,0.046297945083514376
176,18,0.9,0.0320524235193561
177,22,1.1,0.03917518430143525
178,21,1.05,0.037394494105915464
179,19,0.95,0.03383311371487589
180,21,1.05,0.037394494105915464
181,22,1.1,0.03917518430143525
182,22,1.1,0.03917518430143525
183,13,0.65,0.023148972541757188
184,19,0.95,0.03383311371487589
185,17,0.85,0.03027173332383632
186,14,0.7,0.02492966273727697
187,23,1.15,0.04095587449695502
188,17,0.85,0.03027173332383632
189,20,1.0,0.035613803910395675
190,30,1.5,0.05342070586559351
191,35,1.75,0.06232415684319243
192,33,1.65,0.05876277645215286
193,29,1.45,0.05164001567007372
194,32,1.6,0.056982086256633084
195,34,1.7,0.06054346664767264
196,46,2.3,0.08191174899391004
197,40,2.0,0.07122760782079135
198,17,0.85,0.03027173332383632
199,22,1.1,0.03917518430143525
200,18,0.9,0.0320524235193561
201,20,1.0,0.035613803910395675
202,19,0.95,0.03383311371487589
203,15,0.75,0.026710352932796756
204,15,0.75,0.026710352932796756
205,15,0.75,0.026710352932796756
206,33,1.65,0.05876277645215286
207,18,0.9,0.0320524235193561
208,11,0.55,0.019587592150717623
209,11,0.55,0.019587592150717623
210,16,0.8,0.028491043128316542
211,13,0.65,0.023148972541757188
212,31,1.55,0.055201396061113295
213,13,0.65,0.023148972541757188
214,9,0.45,0.01602621175967805
215,15,0.75,0.026710352932796756
216,14,0.7,0.02492966273727697
217,17,0.85,0.03027173332383632
218,9,0.45,0.01602621175967805
219,9,0.45,0.01602621175967805
220,11,0.55,0.019587592150717623
221,15,0.75,0.026710352932796756
222,14,0.7,0.02492966273727697
223,8,0.4,0.014245521564158271
224,10,0.5,0.017806901955197837
225,15,0.75,0.026710352932796756
226,17,0.85,0.03027173332383632
227,17,0.85,0.03027173332383632
228,14,0.7,0.02492966273727697
229,15,0.75,0.026710352932796756
230,20,1.0,0.035613803910395675
231,15,0.75,0.026710352932796756
232,15,0.75,0.026710352932796756
233,15,0.75,0.026710352932796756
234,14,0.7,0.02492966273727697
