Day,Hour,Count,Average per Video,Relative Probability
26,23,3,0.15,5.342070586559351e-05
27,0,2,0.1,3.5613803910395676e-05
27,1,5,0.25,8.903450977598919e-05
27,2,3,0.15,5.342070586559351e-05
27,3,4,0.2,7.122760782079135e-05
27,4,4,0.2,7.122760782079135e-05
27,5,6,0.3,0.00010684141173118702
27,6,3,0.15,5.342070586559351e-05
27,7,7,0.35,0.00012464831368638485
27,8,9,0.45,0.00016026211759678053
27,9,5,0.25,8.903450977598919e-05
27,10,10,0.5,0.00017806901955197838
27,11,10,0.5,0.00017806901955197838
27,12,4,0.2,7.122760782079135e-05
27,13,5,0.25,8.903450977598919e-05
27,14,3,0.15,5.342070586559351e-05
27,15,2,0.1,3.5613803910395676e-05
27,16,6,0.3,0.00010684141173118702
27,17,5,0.25,8.903450977598919e-05
27,18,1,0.05,1.7806901955197838e-05
27,19,4,0.2,7.122760782079135e-05
27,20,2,0.1,3.5613803910395676e-05
27,21,3,0.15,5.342070586559351e-05
27,22,4,0.2,7.122760782079135e-05
27,23,8,0.4,0.0001424552156415827
28,0,7,0.35,0.00012464831368638485
28,1,13,0.65,0.00023148972541757188
28,2,8,0.4,0.0001424552156415827
28,3,10,0.5,0.00017806901955197838
28,4,10,0.5,0.00017806901955197838
28,5,11,0.55,0.00019587592150717623
28,6,11,0.55,0.00019587592150717623
28,7,9,0.45,0.00016026211759678053
28,8,6,0.3,0.00010684141173118702
28,9,16,0.8,0.0002849104312831654
28,10,10,0.5,0.00017806901955197838
28,11,6,0.3,0.00010684141173118702
28,12,6,0.3,0.00010684141173118702
28,13,12,0.6,0.00021368282346237403
28,14,8,0.4,0.0001424552156415827
28,15,3,0.15,5.342070586559351e-05
28,16,6,0.3,0.00010684141173118702
28,17,8,0.4,0.0001424552156415827
28,18,2,0.1,3.5613803910395676e-05
28,19,4,0.2,7.122760782079135e-05
28,20,4,0.2,7.122760782079135e-05
