Video_ID,Video_Views,Comment/View,Like/View,Seconds
BwZNtfgtqU0,795741,1.070700139869631,35.32933454478279,321
cL4qwDE57AE,193460,1.1371859815982632,34.9064406078776,221
GhO_OKqA3Ag,1028878,0.0991371182977962,2.0857672143830466,104
mbH81YmhEPE,988909,0.664368511157245,29.9461325561806,303
ouRUVCo-FQc,830674,1.0509538037786184,39.23079330760322,287
pzM_ab4bypY,731690,0.8637537755060203,33.296888026349954,171
B9UgX9RZBGs,129793,1.5794380282449747,32.544127957594014,237
V-6m0jW0X9E,9976740,0.6674524945022121,33.95918907378562,1446
k41qCG6tlpo,183029,1.8248474285495744,39.64945445803671,225
5MeXoUrz8x8,275647,2.107768268836592,41.1141786415234,259
CGRQsrZKnZw,143214,1.3336684960967504,34.87787506807994,269
LoWJVJtTi_8,438539,1.1469903474947496,39.56774654021649,265
eIIlj_d454M,264958,2.5739928592456165,46.871579646585495,206
tpeiAHtz2oo,133413,1.5365818923193393,36.42823413010726,207
CkCaLQbLo3Q,415277,1.264216414585927,40.5054939233331,181
Kiuen6EBWT4,713211,0.4556856245907592,27.043890237250967,336
Nq5pA5ngog4,377513,1.0092367680053402,38.562910416330034,295
0pTnDmJXKHs,151903,1.5865387780359834,37.523946202510814,240
t3Yjp0RmT3Q,888186,1.347690686410279,33.871283717599695,333
xcYwGc67e-M,551133,0.7148909609840093,26.681399952461565,324
qcbhGaLDEFc,529526,1.0141145099579625,40.03580560727896,212
zfY0U7wM03A,498420,1.85586453192087,35.61253561253561,763
tw5fqlckN3s,1353064,0.8307071949294342,33.98656678471972,255
da1cFogm30c,131529,1.1936531107208297,33.21700917668347,189
9LHi8rg6-_0,107527,2.2877974834227683,31.92686488044864,100
-mFcW3e82zc,902662,0.637004770334854,27.596154485289063,430
BoTiGNtG244,809388,1.3812905553331654,35.60344358947748,223
uYGFEF6pmHY,711874,1.4567184642226012,23.91715387835488,131
xSpVvMyfprc,374866,1.413838544973404,39.728863113752645,220
8Js69VM1H4U,155592,0.2892179546506247,6.594169366034244,3809
mAaOkZ8mBT8,149599,1.631026945367282,35.147293765332655,160
J8x-xoDeJsQ,8075077,0.6672382195240987,31.273385999910587,1567
ieIzMHoXzw4,939998,0.6691503598943828,28.10112361941196,390
tDpMboaONuE,649035,1.6316531465945596,44.014575485143325,191
6MeCvwr6QAc,496653,2.549063430604466,21.78784785353154,103
_e7XXe3Kd04,583578,2.529224885105333,44.85090253573644,342
J5nlnc3oykg,13268,4.3714199577931865,21.329514621646062,2929
1WXBYILBGk8,218224,1.910880563091136,32.96154410147371,207
_VGA5gVGx5Y,469302,1.7557990377198478,26.121772334232546,372
qtkuWMPi9dE,665712,0.8261830941908813,30.41555507486721,321
q9E2CS_jhuI,298403,1.417546070247283,41.20266887397245,218
rmYC3XrhiTE,18038,0.8870162989244927,9.70174076948664,3197
netUeZ5lapI,441405,3.45487704035976,25.69295771457052,189
kmzMsSrpAC0,102651,2.2990521280844805,22.98077953453936,639
xiebzXDCDGk,13073,1.3768836533312936,11.474030444427443,3942
IgX0KoJPwwg,260918,1.2302715795767252,41.1891858744893,194
mKwmGL2AuIk,401726,1.7549274878897556,35.837859635672075,386
QynCvny8ikQ,3502342,0.7118094121019592,34.683648826984914,422
ghC6t4_f18s,299579,3.56166486970048,55.541276257681616,129
wcDHsmGsHJM,466528,1.5990465738390836,25.77337265930448,152
WDq-KdSy0VA,45124,1.3739916674053718,27.745767219218155,3812
CPe7tXfVIVI,562511,1.7528546108431655,42.50939092746631,238
EAq-r2dm9Tw,400121,1.3520909924747764,34.71199962011492,403
3OzVDxmrfxk,1003842,0.862685562070525,30.93813568270704,324
s9E2zJm8FY4,10814,2.219345293138524,21.08378028481598,3295
FAy7-kkfHsg,396246,5.218980128506029,31.9220888034201,182
HWS5HE26f2s,190145,3.38688895316732,23.124457650740226,677
zjGk6iaIffc,8412,2.377555872563005,21.9923918212078,3498
zNJmQ4TNhFQ,960643,0.8744143245721876,35.085874773459025,279
466E0wbvmKk,402492,1.1726941156594417,34.3659004402572,361
AXiKlkQMass,308867,1.2270653711791806,43.01851606031075,209
7uPZO5N2KWo,449289,0.999356761460886,38.05790927443138,261
1Vgotb7TUBM,457711,2.997524638909705,32.232129007168275,157
-Uobm-Bh3bk,10122,2.963841138114997,22.62398735427781,3837
P6AaUM_xnUw,199527,1.9295634174823453,19.651475740125395,725
jeqMQ4GrpJo,881424,1.3058414565521248,36.72693278149903,228
HjSI2ZBt2q4,424205,2.2842729340766845,37.63982036986834,428
ZE6BCfHhfzs,256879,1.5844035518668322,50.76709267787557,204
W-_kZFU4qsc,311560,2.62549749646938,60.43779689305431,174
9T91h8qtGz4,744028,3.103377829866618,32.24744230055858,191
A9zmDgYNwn8,5815,4.299226139294927,19.08856405846948,3379
T6DV-cI3I_s,6204,0.8059316569954867,17.891682785299807,3337
XLVVnzFXKiA,322110,1.1300487411132842,19.872093384247616,721
C7l1xxZ2oe4,1671209,1.2966660663028982,33.96941974343125,296
SQGlCjzIPCc,564397,1.4457908174565066,30.225178376213908,818
b6HJjay8niA,1122484,1.574187248994195,38.91013145844395,242
guSpRAI3RyY,40488,1.1361391029440822,18.054732266350523,2895
TPcmCpbiDiw,537443,4.567926273111754,38.78736907913955,149
wl78cWXN-JU,134671,1.4256966978785337,29.28618633558821,138
ArWgu2Th1n0,268868,1.6588065519139503,45.69900471606885,268
B6B6UcX6MvA,10617,2.6372798342281247,34.66139210699821,3403
TK9dRFvm2Fc,133076,3.0208302022904205,25.819832276293248,695
GOvNjCdR8-g,418125,1.4756352765321374,39.0863976083707,311
czgaYCUr0-4,459581,0.5417978550027089,12.385194340061926,89
ImYFrKPHinI,785034,1.948960172425653,35.38827617657324,250
nGWsVXkx09c,31018,2.5469082468244246,24.59862015603843,3950
fbxo-w7kT28,1597722,1.8307315039787897,27.01033095870245,161
ddE2tsQ_2LA,4819,2.490143183233036,24.90143183233036,3228
nfNKH8x1yeI,485891,0.6894550423860496,24.01773237207522,148
S195dc3-8D8,592367,4.799389567616021,53.74539770108733,245
OCjN_yBkyDk,3544198,3.9498357597402856,66.11171272033899,1254
nbHGAu9Kn_c,2859199,10.27035893619157,86.65958542934577,636
gF-XOv6ajyY,4586317,7.471572505781872,86.941657107435,571
DAUqqz-xaJ4,5598308,9.743122386263847,101.34704985863586,1161
w3gXcIifc3o,8321295,9.31020952868514,79.61633375574355,2794
i3H136iSDu8,4637513,14.45451473667028,80.64753672927709,2237
Gld72uZeKAc,3105636,12.543002463907554,59.97773080940587,833
TBql5f5ipDI,2945795,3.3243996951586925,48.782077503695945,1048
jLIPA621fQI,4969577,6.234735873898321,62.29403428098609,945
jrHz8Bti6FY,9139876,1.8378805139150685,40.378665968772445,1186
JNpKUp5FTeY,3988294,5.437412587938602,62.49764937088389,794
OX_Bini29kU,13090427,3.042375928607982,47.23421168767069,618
gUU1HOj7o2k,2823426,2.946420412647613,45.75469659909628,787
S9rw7H6Guc0,3106211,2.8867968080726003,59.65370671857128,461
Mtl-Lc1y4YU,4420919,2.720475086741015,43.43689626523354,759
CiHUcQG7bH4,4392096,2.6003529977486832,53.838531762511565,983
AU4fXUVd3o0,4095771,2.5106384121573204,50.01475912593746,605
IKjK9_pTjYk,5758113,2.7048791852469725,44.191560672741225,823
yRXWYrgoHg8,6606362,9.13286314010646,43.69015806278857,956
Cylt4QXHuaI,4009883,9.901286396635513,78.50752752636424,991
BuEgzFAM6Es,8693630,4.757276304604636,61.8593153837925,711
HE2Jg3GXH6Q,4464968,4.7686791932215415,50.75825851383481,762
jw7LD2-gg14,6571992,3.398969444880639,49.53566589855861,803
3ewyEF3Wd9M,7831803,2.689802080057428,48.543866591128506,804
EtgxTKuN018,4428982,9.838829780748714,85.48262332066375,606
rQM4-zbS9fc,5717762,6.384141207696298,55.66950845453169,845
8o12WrHBhU0,6626155,3.6239719716789,58.32583149654664,887
kykfP6T09xA,3644863,3.2017664312760177,77.8542293633533,486
GzRw4l3JIbk,2530167,4.672023625318013,54.45332264629173,877
e2SUGfXVy4A,8615115,5.497430968710226,55.55514929284171,1069
wS8a5as4d-I,4872938,5.249605063721312,66.57626261610552,557
leeXT7b31MM,3830729,8.381433403407028,66.35290567408971,435
JN7qaeiRq8U,1776848,6.447934769884649,48.112725455413184,160
JfsxLhPn-oA,6827393,4.07725174162378,46.49461368343671,432
gim3d1qlZog,5553141,3.914361259690687,38.35829128055636,791
XdkMrDmODtw,3357914,5.399780935425982,76.40517297345912,303
OgHct5RkRwE,11488370,1.995409270418693,34.704836282257624,843
j5s-s1oGzVM,6058352,2.510748797692838,41.304466957350776,745
NvdDKjy-87w,3799838,6.330006700285644,80.67896578748883,390
cyIftAPf7kM,4856540,3.523702059490913,51.51671766319232,607
PSFs8QRPEY4,6390811,3.839105866219483,38.2414688839961,623
GZPuPoQe_3Y,5542581,2.134565106039948,46.50378587160025,398
DK0Ej9T3vfY,3695713,9.023427955579884,82.53535921214662,372
iL_wGOJAvC4,3079285,2.223892884224747,48.248213465138825,582
vb97DrNDSfM,2529538,3.4824541082205527,66.79322469162354,247
zlAqizx7Lf0,5681567,3.516811471201519,51.4384499909972,666
SV1ho61qaG4,5883271,3.391650665080701,57.205761896740775,607
wLjza0c-ykQ,7990984,1.7581063858969057,32.09141702698942,812
_HEjlT8DWqg,3297132,3.74901581131723,58.73346896636228,499
EhL2OWXZ26s,6782341,3.549069561674944,39.42060713255202,694
N3Dlpky9ey8,10256154,3.7529662678622016,46.885118924696336,1043
I5uXtODq74w,3968926,7.304998883829025,73.43775116996386,563
5uXsCaakZD8,7150130,4.373906488413497,61.21231362226981,782
-OProdXkbYQ,3563646,2.5504777971773853,48.4905066328137,393
f_F0ZZbcugc,10098617,1.9411568930676348,37.748139175889136,762
3C2OUQL6_yQ,8083083,2.2206873293271885,52.905927107268354,492
pj8n78AuN3w,8259512,2.87971008456674,71.41075647084234,400
XvYDPHEJ9Rg,7792167,1.921801727298709,39.25750051301519,708
CXUs5FOo-JE,8097633,4.126020529702939,65.49049580290932,828
9eN0CIyF2ok,10376114,4.839962244053988,70.74681330602189,1024
WXEdJX78L0I,10127646,3.550479548752,32.50034608239664,766
aGAxKpNWIA0,10137503,2.414203971135693,41.11614073011865,660
63OyhcOnEaY,3633736,5.68203083548172,76.8217614047911,348
RcRsHhsuhHw,11277541,3.693269658695987,42.79443541814656,981
8D3uG0u2__o,7489583,4.659004379816607,45.15738726708817,615
Mdi-ZdCRfBs,6591141,2.6711611843837053,42.88104290289041,560
j39XXH-hCYk,6656579,5.026155326932948,43.28664919322673,678
0Tbn_pRG07E,4006399,8.305962536432343,73.6292116686331,514
kNVf6_BjzjM,11691674,2.1168055147620435,36.42882960985741,705
ybCeaYsrM6s,12329762,2.609944944598282,38.51282774152494,774
uowrZJV6jVs,9940638,1.1309133276958685,27.319373263567183,635
ipQKBwQxoeQ,5469256,2.336698081055266,44.067054092915015,734
Ec1syKOdlwo,7495578,3.875885221926848,52.95588945909175,1063
e1mz3HRpNh0,2641245,4.194991377172507,52.23975814435995,536
G1NCwU4advo,2649258,3.317910146916608,49.94228572679596,607
Tn46t8NksX0,4028543,6.398094795066107,63.07218267249475,759
IP4F4p_fDrM,8871269,3.731033294109332,117.71878408827418,902
GH0wPmLIWow,8219649,1.5089452116507651,31.115440574165635,738
VQTfyuEdNfo,5168259,4.400708246239208,45.41471315582288,1436
wR1cR3-lauA,8427560,3.2056728163311803,40.46426249115996,791
Q7wwtmfBuew,6105821,2.34530294943137,43.024353317924,846
lfvkbZ1tLOM,8741083,2.431620887251614,26.53206702190106,704
eU3WlB15FQY,2499411,6.005414875744726,74.90244701651709,491
ti1ar3HAyic,4647069,3.638207222660133,43.20206994989745,724
NgZM-05i6kQ,12015617,2.546602475761336,28.811254553136973,1094
701xgdCzExo,5985597,2.918505873348974,38.83656049680592,610
NmPcx3CM-9M,5725423,2.3699558967084178,46.21737118812008,504
APC3yUn77Ns,5032548,2.7655970693175704,64.08701914020492,488
3nYOErXbzcw,3887025,3.725985811771213,71.225937574366,646
m40bWgWH8Ro,4632592,5.065198921035999,68.03189229701212,446
qwVwPBKiZns,5951269,1.783653200687114,37.19021943051138,619
ElKIiwNqpxQ,3252091,3.2665137599163123,48.22435780548576,625
JLNSiFrS3n4,7327885,3.2114314021030625,61.8523625848386,496
XRXr7zB5M2A,8408364,3.706785291407461,56.78250846419113,834
3n8B2CXa4Uo,7233819,1.896093888995564,35.28758460779845,281
qjYxXg4wZDg,7936276,2.4695461700172725,45.169170023824776,810
uqWUfTsEEOE,9424581,2.3428097227876763,30.984189111431053,822
YTBJxZx3AZI,10381991,1.9973047558989407,56.37386894286462,816
fBWf6Zvn0jQ,6633600,2.665822479498312,31.76480342498794,789
YbbPeliN4tU,8739851,1.4167289579650728,32.66874915830945,886
uKt7BMUy-40,4660776,2.9059538583274547,34.58479875454216,753
9HMzwFl5OLY,2441306,4.173585777448628,77.45690216629951,781
gherdHE_HDo,13066138,2.1985838508670272,41.68270685645598,1015
levGiU1xL28,7955118,1.963138698885422,31.043411298235927,749
q7Gh_-KDXAk,22544305,2.3548741023509043,82.1254414363184,1026
tT_H_LcXyeU,9165130,2.018847523166611,28.95714517961011,767
n42JN-TMSkk,9370637,3.2564488412047123,116.2172859753291,882
HkuZ_8KnCzg,3351792,19.48360757469437,179.58870956192985,486
mIJ167wCUgM,3758012,2.700363915815064,42.73376455423772,367
DmX9aoOVFoA,5092177,2.902491409862619,52.60638033595454,702
u0FE_iXC-OA,9966688,2.0067850021993263,27.60545930604028,915
YMOLmbgAmsY,2045023,5.497737678255941,58.56071056413546,411
ipTJNNvW-Gw,6133169,2.048696196044818,34.087272012233804,681
7yLeTi7Xmko,5989601,1.981434155630734,34.10778113600556,489
czpyiqUvfiQ,3194768,2.770154202120467,50.42932694956254,536
hvkijz4ITuA,2867503,2.841845326752928,39.79838905138024,539
WWPxoj9CrsE,2353326,4.15539538508477,63.251755175441055,1203
OuGPvlCVsqo,1276589,3.7968367266207057,56.19114687655933,439
_OG8tqbxLR0,4764670,2.7760579431524115,49.905449905240026,603
7Q23t41UnZk,4543207,8.131920909612967,43.67663634960943,1257
UkvwKDTS3Bo,5879484,5.528206216736026,49.04103829519733,479
PjTc-EiwHqc,3862398,8.47012658975072,55.43732158104887,414
tethcTt1k18,3853842,5.857271782288947,45.2792304406875,994
WkbeA0Qc2aE,4772183,1.926162513046964,28.12716947359312,665
p0vXpNqCuQY,4554973,1.9688371369050923,39.79584511258354,610
Jyge6fuXjbc,3980045,2.7972045542198645,34.832520737830855,1165
m7E-NFJaAgk,3923764,7.6347609081484,61.64183166979461,476
VDPStT65l5A,3751799,2.4894723837817536,61.60084801984328,391
r1SyxNgtgBM,7055130,1.463332355321589,27.641446720329743,390
25wZoyULlcI,3978247,3.639291376327312,49.66760485208686,464
LNmvEkikg1k,8851858,3.3629097981463327,34.89764521753512,738
xGBY3fNrYGk,10319243,3.586212670832541,34.20454387981754,799
TwArZLW3wbQ,5424910,3.316737051858925,42.41231651769338,770
_NrpQc5TlZ0,6711178,1.6111925506967628,36.08964029861821,632
tvrXHi-6Sh4,8788867,2.8960501962312093,38.10957658137278,560
UUkj4h_Tq-0,2729772,2.643077883427627,44.96456114283537,327
Kzh1YZODpZY,1751795,3.5843235081730453,66.51177791922,179
Li3_oyp4eJ4,5221242,2.0135055988594286,31.338712130178987,632
PRl1zMUKTxQ,6604638,2.818625335711056,52.43285097532976,604
hmXEVna7LNw,5714607,2.074333370606237,38.67352558102421,773
JjqjrxKPc7s,6158436,4.025859812458878,47.48088638089281,612
0Eq8gBI5riU,4379685,3.206166653537869,66.6107265705182,1056
10BxccZP1kE,2207587,4.54795213053891,47.74579665489967,674
Xtrsh4U_GCY,8406527,2.957107019343422,32.87314725807697,639
LDE5SRVyxFs,6302491,3.4713258614728684,43.662259890573424,752
hmNs9_kyHB0,2579724,4.543121667279135,56.3707590424402,927
Wt9XbFc3cHs,2161369,4.4041531085159455,60.10542392344852,157
BZ0jMJ4jEYE,8966968,1.9889666161404835,44.196655993419405,679
pxPYe7gHWa4,4248620,2.325460973210125,37.14570848887404,520
dzW-2_TP6wo,5603069,2.780975925872053,38.8619165675097,485
rrk9s0Rmrls,3624086,2.241944589615147,32.62063869345264,551
pscGUHS2BBk,9797408,2.6168145697310963,33.7616847231431,623
DdobS107uxU,6562847,2.9283023053866715,42.88078024674353,683
caVEiitI2vg,4666522,3.272672881430753,40.18924586662187,547
_8fU2QG-lV0,9853419,4.22503092581367,43.2011467288664,828
9Oqo-YmcYfA,5914596,1.6395033574567055,36.87639865850516,445
VjLI-vvuLcc,7980393,1.7219703340424464,27.026864466449208,961
ix4mTekl3MM,2637264,5.719184730842267,67.59277796989608,333
fEGVOysbC8w,7233614,3.5030898801069563,34.5702715129671,944
EBbLPnQ-CEw,7838287,2.1101549356383607,25.2499047304596,1248
H2ganadAS-4,6085691,1.0858257509295164,26.214771666849337,527
RMICTAl4LCg,5115238,1.7187861053581477,35.89217158615102,118
MqgtVpD328o,6866977,2.416201481379652,34.95715800416981,813
Dkm8Hteeh6M,29535551,1.7647884747435387,26.39080611700794,413
d7ez-gIt08I,5811324,3.4217675696622663,33.64878640392448,411
AemSBOsfhc0,8024551,2.4772725601719023,41.646068421772135,699
8qwxYaZhUGA,5975793,1.8442740570163656,35.158346348342384,604
dwcmWhPcTk8,7272620,1.547172820799107,32.85693463978593,376
2QOx7vmjV2E,3978357,1.4405444257516358,35.27461210746044,387
LuFhH98DOwc,4524054,1.6250911240228345,47.07724532023712,177
YJJN-8Y0BP4,4834147,1.6385517444959783,26.765218351862284,510
CrKkjXMYFzs,3224835,1.2040926124902511,27.39364959757631,905
QrhnJF85xXA,4335870,2.188718757711832,29.708224646956666,629
lg2SfVD5cqk,4284613,1.611580789210134,24.93200669465364,692
ejdl2eANH-4,1447572,2.5974528382698754,33.33927431588895,636
QPCDoANDkl4,12040574,1.4685346396276455,23.38850290692121,645
4UNLhoePqqQ,5564689,1.258471048426965,26.027869661718743,432
_SLuVON8oe0,5875805,1.2747189534029806,23.82482059904984,531
dmN8wH8LyBs,5808452,1.3170462629285735,25.03386444443373,720
XRBkS-QWo6w,6789973,1.623128692853418,24.565929790884294,319
W_qePqppbdQ,14657677,1.2221581905509311,27.451348532240136,697
Dl6sPqdeaTM,3757880,1.0508584627502742,21.82134607810787,436
H3_LHq_kjnw,3049289,0.8844684777336619,30.563518249664103,357
eHp-ZEst4NE,4770524,1.336540807676473,22.741317306023404,405
LUHQnZUDh3I,4496973,1.471878972811267,23.914530952265,473
HPYvLlNiN1I,6290298,1.1460506322593935,22.99827448556492,420
2Jrk7-1YPis,6390969,1.070260237532055,27.59957058155031,329
FNIY0wwQdWI,5922007,1.1808496680263971,19.818112339279573,391
L0Cxt1pReMs,5568930,1.354120091292223,18.81851630385011,491
wYV64wOpaYk,2008483,1.0958519439796104,28.09483575414878,469
e5uwvHNM-xY,5146536,0.800927070169139,23.713620190357165,450
CwOLcab9Zmk,1082243,1.1716407498131196,23.397702734044017,65
BW5XRBmP4AY,2780072,0.9636441070590978,21.05485037797582,620
lCdHP1BBR_c,1626560,1.1859384221916192,33.61142533936651,230
FhQYnvK3khM,1014823,2.5974972975582933,30.641796648282508,337
S34_19FASHc,3715569,1.2800192917962228,22.02596695149518,462
19VI5bmDUV8,911958,2.1261944080758104,43.13027573638259,214
tVaAv0cPRok,8406997,0.9707390165596586,23.09350175811886,408
P2C_CXcQprE,5636440,1.1171945412352478,24.61003754142686,461
DWxDidlOGyg,5045163,0.653695430653083,22.97507533453329,261
c4dvhxrsffI,7264098,1.0852001170689052,23.634730698842443,340
mCYChsmqgYU,6493457,0.7869459981023975,19.244140678840253,429
UEg7qjFcGXw,5101052,2.0632998840239227,24.802923004901736,587
57XODCEgJ_4,1371515,0.7838047706368505,24.40658687655622,358
LkIpwHn5AEE,2993930,0.8914704084597836,22.015544785616232,442
zBVHl3QjFWI,2295222,1.219925567112898,24.47693512871522,466
17rZTpoXVzw,4706419,1.1218720645144429,19.53141018681082,422
JV9XUp5Rmws,5282501,0.941599443142557,20.978888598412,706
ZdbrSZPrm_Y,805466,1.3420802367821858,24.35484551799828,82
ArEugWw5IQ8,4245809,1.1703305542006246,19.35956139336461,723
YdzYeKMGdGA,629082,1.414759920010428,26.53708101646526,655
JlVwcv0rl28,6040201,1.2443294519503574,21.60077123261296,745
gu3U-pmuqPU,1681098,0.8714542519234453,21.5888663242714,318
VMaRHLMjGws,1597781,0.7929747568659284,18.955038268698903,88
4-Btkke8O6Q,15627210,0.7175305124843142,13.071687140570836,621
1ElpE-THkRE,6051210,0.8466075379965329,19.235987513241152,434
WRWrmT0ovPE,5911658,1.8499040370738635,23.81430048896604,349
Prv5q84-Ebg,3522539,0.7576921078801399,21.60401914641683,312
EMaaMq8T7Cg,3529639,2.4030786151218297,38.02825161440023,154
pDkIl3WF3sc,3364368,0.9731396803203456,20.361327892787,604
Td7TvlveSEE,1761701,2.427767254488701,29.328472879336505,1473
QQWwusO9Jmk,490520,2.281252548316073,28.81431949767593,122
WbsCmWJadcQ,2093192,0.9444905197420972,21.331058020477816,502
GUsQXymovS0,3774360,0.9026695916658718,17.563507455568626,645
aS9TgoMfnQ4,383822,1.3469785473474682,18.59455685187405,103
fQDq-RN7leA,246660,1.763561177329117,30.633260358388064,162
rr5JeJ3gzMw,534550,1.7697128425778692,27.787858946777664,371
QNIMG6EFB8I,4739620,1.4813423860984636,22.47121077217161,692
XD4witkTo6w,269230,1.7308620881773948,34.7212420606916,94
idY1boBrzso,3146130,1.12455620079272,19.09743081182278,542
5X-nhyinKIE,334356,1.2382011987223198,35.17209202167749,34
NOB2CLEdzyY,541540,1.4791151161502385,26.55205524984304,385
T7Fib7KNb0U,410369,1.6862872195511844,22.53825215842328,64
MOMhI4Duolw,953541,1.3465598228078288,20.154350992773253,129
uX5DebXH4Uw,1719946,2.5925232536370326,24.76007967692009,582
xPKWw7_pw5U,356192,2.462155242116612,27.30549815829665,349
q0rmyQfFyKw,2915535,1.0107921873686991,19.19887773599013,393
gN9QfAGzM8E,343631,2.013788045898071,26.23162636665493,298
HHrMkAsGFlE,609863,0.9543126898992068,20.404582668566547,19
sw0T0iV8Vd8,346259,1.080116329106247,17.787263291351273,65
PbXNbBxG0I8,4080309,0.9256651885923346,20.424923700631496,390
g_IOgcZZXW4,263531,1.9200777138173497,20.885588412748405,108
xM_8OVMYZRI,3700037,0.5197245324844049,19.791693974952143,168
xhBUgo4N3oo,3981729,0.8955908350367391,19.79542053213566,488
bUKZJ-CJfKw,1809811,1.2725085658115682,23.88370940391013,238
qLvRbY8FbAk,1117738,1.010075706471463,20.086102467662368,76
n-iSdBlR63Y,381713,1.920290899183418,23.027772174382324,236
UviHeOoBrpg,2002313,0.3840558394217088,16.67521511372098,52
Pq9ncVyOuaM,870238,0.7009576690514548,16.210507930014547,70
ICc0pH6QGUA,638603,10.77038473041937,11.910373111307026,1661
-0Wy5kbBib0,303524,6.5299613869084485,23.66534442086952,1871
kgTvGC5ACNY,127261,5.04475055201515,38.54283716142416,1415
1hfuUz_FVMo,197620,7.458759234895253,32.49671085922478,2147
IfKiKG44K6Q,473054,2.483860193550842,30.968980285548795,58
_wQ4k-OtRC0,342681,2.2061334010347817,34.75827372979535,60
GmU1eRicIgo,207290,1.6932799459694148,38.46784697766415,15
cVc70bo040s,143251,2.959839721886758,45.765823624267895,51
eciz4tm5S4k,412451,1.893558265103006,51.787969964917046,15
rzfS7pdadvY,197488,2.445718220853925,56.54520781009479,15
HpnNYI6fNx8,282333,1.2538385523477595,39.81114499544864,11
aHd3uTVgyHI,148703,6.375123568455243,78.04146520245052,57
IHad6G-xXxA,301806,6.0436174231128605,33.17362809221818,730
SiDqUjxz-CU,462624,2.9808224389569067,47.729905927924186,535
ILwA0cA1Vtg,208809,1.096696023638828,50.02657931411002,57
244C5Uc3YYw,268232,4.175489874437054,38.56363148319365,490
vG1ekfL33z4,80942,1.4084159027451757,49.986410021991055,16
JG4yZHk8ais,216272,5.24802101057927,49.18805948065399,737
tFFgs4Y55xo,116863,0.9070450014119096,37.993205719517725,14
TOAYvdTcsi4,137808,3.0912574016022294,64.19801462904911,54
xyBWyz1Lg64,398870,1.9831022638955047,34.820868954797305,15
B1ej47iiN-k,508940,1.7860651550280977,29.75989311117224,606
ofBsmXJnFNM,283333,3.405886359866306,44.82358214539076,870
txkZSfxGS1E,448913,1.6818403565947078,31.23990617335653,602
jo3biwr1taQ,312131,4.286661690123698,51.0330598370556,620
MxOf5Mujt3o,352216,6.240488790969178,33.99618415972017,2431
hKQuLT8kMDg,341556,3.6011664265889047,50.15868554497652,774
CasSgwxosY4,552503,3.2017925694521114,40.67670220795181,307
VcMkVzIBLz0,399218,6.28228186103833,52.79571562404501,766
IkI6uiZ6Io0,2664465,2.423751109509789,34.71916501061189,168
6BUFa_EtAPs,2085506,3.002628618666165,36.58200935408481,685
HtNqck1nPjw,575790,5.538477569947377,44.92262804147345,726
3iLcUNQHWKw,419574,6.797370666437863,50.777693565378215,1858
QTPbFDPDUlY,1250058,4.213404498031292,44.21474843567258,782
6upvx4MwX1g,676314,3.307635210863593,64.93137802854886,193
RQEJ1Dsp1cw,822022,5.525399563515332,33.02588008593444,649
rzuiaMJUiTA,420209,3.4530436044920503,52.30730422242265,674
1WFSkuQiep8,568667,3.152987600827901,43.732096288337466,627
gjHYRZaT9wI,519219,4.807220074766139,42.65637428522454,646
JYKNkLUb3wg,827045,5.335864433011505,41.84173775308478,692
9w0p2i3cuKQ,983009,5.570650929950794,50.97715280328054,654
sjpu1D_YiYk,406490,4.954611429555462,34.02543728012989,651
C1-40ITtJ_I,277834,7.0077816249991,52.21463175853207,855
tBhlI1LYkCI,575291,3.269649620800604,44.58439294200674,730
FvLJxgua_RE,645556,8.530630959978685,65.47069502878139,633
WOLsMTVaNjM,926451,3.411945154141989,41.98710994968973,636
QwNCi9gsSLI,1015142,4.556012853374208,46.74715458526985,879
HuqObsIZW1c,685217,3.844037728194134,37.9748313308047,909
KAFebNjvGeE,511476,7.349318443094104,46.79007421658103,662
ThSKcX_Dw5w,1405745,2.321189120359667,26.23875596214107,1015
C9NklfoDuRs,2313775,8.155503452150706,42.29624747436549,712
LnIfx1dhhPs,421589,3.8070253256133344,48.1843691367659,547
LFUfGx7LJks,728330,5.593618277429187,54.07164334848214,381
_SWjQV7ztaU,846812,4.064656617997856,37.28218305834117,1887
w5YKuWZdZ0k,601408,4.891853783122273,53.765496967117166,482
lH0A7UsB29I,1474735,6.298080672120754,51.72725947373596,604
EVnlfzka4SQ,1114840,3.089232535610491,34.68120985971081,501
A3RPrcLreik,350613,12.28705153545362,64.23606654630603,605
XNUkw5M1514,933989,3.780558443407792,43.9609031798019,613
ni0mwspF6QI,439319,11.42450019234315,59.25989998156237,826
OV0WVogbQJo,374103,17.297375321769675,80.33883716516574,521
8M-OPPcEfz0,759189,11.21196434616413,56.3759485450922,502
c0E3tyRb_0k,3469935,5.787716484602737,59.97691599410364,166
teEihepu_-U,610828,5.677539340043351,47.78923035617228,700
3jHWqHbGLWI,384704,22.074114124105805,65.01102146065547,1975
yKVRuBpxA0c,700563,8.069224323865233,56.299005228651815,686
gcYJex6mQxc,688828,4.352320172815275,53.28906490444639,659
fa6bFvWtUJ8,1130607,4.759390309807033,38.39441998855482,732
BAgEbCtHcHI,2557400,5.493860952529913,32.9952295299914,578
cYOSuYrr4O8,717711,26.53993041767508,58.63641493581678,537
t4fZyo5Bg-k,878166,6.029611713502914,41.46254808316423,619
TjqaeiNEU1I,382896,16.952383937152646,61.49189336007689,718
cZFMN9KT6to,1380109,5.241614973889743,40.5489711319903,238
