Video_Views,Comment/View,Like/View,Seconds,Category
761220,4.009353406373979,33.37537111478942,1284,4
877468,1.948789015667808,31.86554951291671,1733,4
624132,2.066870469708331,35.349893932693725,1909,5
1106632,5.376674450043013,39.05272936260654,2341,5
785983,2.4898757352258256,34.48675098570834,933,3
1105102,3.87023098320336,30.09314977260017,1097,3
648183,2.880359404674297,40.88968701740095,804,3
663417,4.000500439391815,36.42957596805629,688,3
225198,3.778896793044343,40.09804705192764,1291,4
252735,3.3236393851267136,42.051951648960376,653,3
398320,2.7992568788913434,37.30919863426391,699,3
1103311,2.0302525761095467,30.16103347107026,1299,4
1088240,1.055833272072337,26.47485848709844,1073,3
672373,1.7371310269746107,28.421724251271243,672,3
307950,2.4452021432050657,39.889592466309466,910,3
3696894,4.82621357279922,27.71813311390589,545,2
710023,3.2801754309367444,35.70870239414779,976,3
930184,2.391999862392817,31.46366740343846,1577,4
624900,3.14450312049928,39.79516722675629,502,2
648366,3.572056523630172,40.10697661506001,985,3
759829,3.4784142221473515,39.878709551754405,814,3
1156255,3.150689078101284,29.79879005928623,1284,4
785634,5.430009393687137,40.97455049043193,836,3
578145,2.578937809719015,39.94499649741847,1288,4
749799,2.83009179793518,45.68557706798755,1042,3
3984227,2.832418935969261,20.069639606377848,1144,3
807907,1.2513816565520537,25.519026323574373,1110,3
913476,5.199917677092775,40.57796811301009,1371,4
741221,3.830166711412656,39.42818673513028,795,3
2354408,3.9249781686096887,40.72446237015844,1521,4
2145146,2.4678972899746685,30.220786836886628,1448,4
1490938,1.7921603715245034,28.820782621410142,877,3
1439689,2.864507542948512,30.044683261454384,1477,4
596865,2.851566099536746,43.1454348973386,1241,4
718070,7.481164788948153,45.049925494728924,1103,3
2583157,2.8848420750267985,30.955919442759384,1083,3
2314379,3.219006048706802,29.68009993177436,1087,3
599128,5.678252393478522,44.75671308969035,1231,4
885777,4.919974214728989,36.3172672128538,1250,4
854349,1.530990262761471,32.61313584963522,817,3
3173594,3.0971195433316296,31.519469724230635,1587,4
1618055,3.859572140625628,30.731341023636404,655,3
1812970,3.752957853687596,30.27352907108225,776,3
7712746,3.3182734139047234,23.46699865391652,1780,4
800486,2.1924181060006047,31.43215496585824,834,3
3893825,1.9469287910987267,25.9772845466861,2329,5
3936703,2.129954939450601,26.89230048596503,1554,4
1574615,4.283586781530723,31.680124982932337,665,3
844604,2.7989448309503624,26.979507556203853,1024,3
892705,2.390487339042573,34.62173954441837,674,3
581063,3.557273479812,38.14388457017569,429,2
1132789,3.377504548508151,43.2719597383096,612,3
361859,3.443330136876518,37.66660494833623,536,2
523059,1.7302063438350166,42.67969770140653,917,3
1858232,6.264018701647587,40.085414523052016,803,3
5371137,3.240468452024217,28.73991112123932,945,3
1385936,4.811910506690063,38.985205666062505,749,3
1750704,5.66686315904916,36.72179877352197,804,3
1003292,3.35794564294343,50.54361043444979,506,2
3452510,3.1991217983438136,24.84742984089836,1184,3
1812137,3.763512361372236,31.21342370913457,783,3
828790,5.286019377646931,38.44279009157929,512,2
924606,4.202871277062878,32.826955481578096,964,3
1050917,4.051699610911233,35.999988581400814,1054,3
515772,4.50780577464461,42.026321708041536,593,2
539123,3.242302776917327,45.10473491207016,585,2
230373,2.9951426599471294,58.85672366119294,542,2
982084,4.001694356083593,42.72139654041813,845,3
694787,4.500659914477387,39.16164234506402,891,3
2531444,2.890050105789423,22.032484226394107,742,3
2758589,4.0977470728695,30.472100048249303,391,2
394029,4.514896111707514,43.471419616322656,543,2
701193,2.57418428307185,32.38338089513158,927,3
1406312,4.182571150640825,27.88641496339361,678,3
2626169,3.2244687984665115,30.749734689580144,797,3
2265264,3.60046334555266,25.646017417837392,875,3
1831763,1.2840089028984645,18.24690202826457,1638,4
435823,2.450536112137266,32.366350559745584,449,2
686637,3.3074244469785343,48.050134204827295,864,3
5467048,2.483973069195661,19.540527172982568,1550,4
860144,7.032543388083856,48.51745754199297,913,3
523894,1.9412323867041803,34.382909519864704,1036,3
305644,3.6251325070997633,39.46094148748217,1033,3
735763,2.06044609473431,36.16925558909595,1026,3
1981667,1.89234619136313,28.030441037772743,1515,4
1254879,2.484701712276642,35.22730079951932,1104,3
732283,2.679292022346552,37.20965801472928,862,3
3667402,1.8598997328353968,22.71171799546381,1373,4
1690132,6.287674572163595,37.71894739582471,1041,3
781664,2.33604208457854,39.20354525729725,592,2
840347,3.3212470562755625,45.82749745045797,1007,3
491566,8.672284087996323,48.94358031271487,656,3
804333,3.600498798383257,49.13387862987096,851,3
1836800,1.9381533101045296,24.011324041811847,1107,3
3356032,1.1322895610053778,18.86156031885274,1132,3
630411,3.7182092317551567,42.1423484044536,1035,3
489424,6.975546765177024,56.4520742750662,799,3
1704620,2.209290047048609,27.78918468632305,1243,4
1634883,3.879176675028121,29.173953120804363,1542,4
2462150,4.58582945799403,26.835895457222342,1405,4
667879,4.961976645470212,39.98478766363368,797,3
15015797,1.118089169692425,21.90273350125871,1414,4
1099744,3.7599659557133296,41.15321383885704,1328,4
3481167,2.060803173188761,31.06831703276516,1600,4
1812732,1.5418716059516795,24.26061877872736,647,3
1816113,2.2740875705421413,37.92054789542281,1389,4
482430,7.860207698526211,51.80026117778745,500,2
1152510,4.095409150462903,45.89287728522963,793,3
332679,3.604074798830104,51.6053012062679,882,3
4922758,2.639170968794322,31.68122422430678,1588,4
445974,7.767268943929467,39.38121953297726,1094,3
763223,3.791814450036228,37.06518278406181,771,3
422832,6.7852007416657205,50.93275816399894,675,3
976017,5.304210889769338,46.944879033869285,914,3
633433,2.538547881149229,39.955291246272296,1035,3
747175,3.228159400408204,42.90962625890855,704,3
548183,3.8946848041621136,50.32625966146342,668,3
852614,2.589683021859833,41.87006077779628,941,3
341754,4.2750048280342,43.97900244035184,776,3
912437,5.228854156506148,35.07968221367612,735,3
516541,4.435272321074223,46.45129815445434,1005,3
219937,3.9920522695135423,57.28913279711917,670,3
1952709,1.2684941791121975,20.776777287347983,1025,3
753516,1.954835730097304,28.547502640952548,889,3
486731,10.991697672841878,82.47060491318614,966,3
666713,3.0297894296346404,37.161417281498935,1257,4
800627,2.908970094688288,31.62146667549308,566,2
5157198,2.376872092170981,25.53964381433484,1796,4
