Video_Views,Comment/View,Like/View,Seconds,Category,Length
1565546,6.673071247986326,18.176406186723355,480,2,5-10
718655,4.397102921429615,28.315394730433937,522,2,5-10
1202018,1.483338851830838,16.90407298393202,559,2,5-10
1234015,3.282780193109484,19.07351207238161,561,2,5-10
367740,7.407407407407407,28.65339642138468,423,2,5-10
3821461,0.7996941483898435,12.028122228645014,302,2,5-10
512809,12.932690338898109,69.36695728819112,468,2,5-10
553443,5.754883520073431,20.41041263508618,583,2,5-10
861098,3.631410129857461,19.22545401336433,447,2,5-10
698364,2.150740874386423,18.030711777812144,448,2,5-10
1158419,2.410181462838576,13.854227183773746,482,2,5-10
1667097,3.359132671944104,20.96338725341117,549,2,5-10
1293003,3.3874631381365705,16.124479216212183,534,2,5-10
526186,2.620746276031669,20.09365509534652,306,2,5-10
355234,4.895364745491704,24.944121339736625,452,2,5-10
338231,3.20491025364322,25.358408898060794,462,2,5-10
1405243,3.151768057197225,18.583262823582825,561,2,5-10
1239994,0.9491981412813288,15.689592046413129,551,2,5-10
757911,2.830147603082684,16.608810269279637,451,2,5-10
438104,1.483665978854336,18.44539196172598,428,2,5-10
614014,1.8664069548902795,18.92139267182833,413,2,5-10
1198762,2.1805829680954183,15.42007504408715,473,2,5-10
794450,2.153691232928441,21.764742903895776,421,2,5-10
79459,17.19125586780604,57.65237418039492,357,2,5-10
2331560,3.133095438247353,13.436068554958911,533,2,5-10
713151,3.4719154849393745,19.4881588892114,397,2,5-10
659176,4.003483136521961,20.98225663555712,529,2,5-10
635158,1.3461217523828717,15.419785313260638,419,2,5-10
1005146,2.34791761594833,17.27709208413504,512,2,5-10
82445,6.246588634847474,32.74910546424889,575,2,5-10
911386,3.76130421138793,30.97150932755166,317,2,5-10
569605,3.010858401874984,20.76702276138728,445,2,5-10
1483744,0.7346280760023293,13.968716975435116,439,2,5-10
825057,4.4239367704291945,15.282580476258005,539,2,5-10
387637,2.295962459723917,18.16648049592789,575,2,5-10
1582925,0.7517728256234503,14.093529383893742,395,2,5-10
1520425,0.6208790305342257,14.173668546623476,350,2,5-10
1577171,0.6422892634977437,14.057448431400273,368,2,5-10
283871,2.4201133613507544,21.74579298343261,333,2,5-10
1409356,2.523138227672781,14.906808499768688,397,2,5-10
669337,2.961139157106211,14.523326814444742,523,2,5-10
637906,2.3922019858725267,19.391571798979783,563,2,5-10
53736,15.073693613220188,73.4144707458687,407,2,5-10
1689787,1.4907204280776216,14.253275708713584,508,2,5-10
484888,2.827457062249427,14.372391150121263,540,2,5-10
9422677,2.4875096535729706,15.467472778701849,600,2,5-10
393416,2.0258454155397847,18.425788478353702,447,2,5-10
763364,1.2104317206470308,16.21244910684811,427,2,5-10
1067759,3.943773829113124,12.6123966175888,540,2,5-10
278710,4.919091528829249,21.36629471493667,563,2,5-10
182962,2.393939725188837,18.72519976825789,455,2,5-10
1669099,1.061650627074847,12.875809044280777,457,2,5-10
481304,2.079766633977694,16.380499642637503,368,2,5-10
2709130,0.9294496757261556,10.370487942623647,446,2,5-10
412096,5.894257648703215,22.846618263705544,447,2,5-10
2248420,0.6275517919249962,11.661967070209302,428,2,5-10
622154,2.695474110911446,14.666786679825252,457,2,5-10
353566,1.2246652675879468,17.809970415707394,369,2,5-10
3590489,0.8879013415721368,13.16171696947129,358,2,5-10
210525,1.662510390689942,19.5226220163876,330,2,5-10
452908,2.168210762450652,17.021116871417593,387,2,5-10
83109,7.399920586218099,44.30326438773177,414,2,5-10
1536822,2.7029805663896016,30.064639886727285,355,2,5-10
1006933,1.7866134092337822,15.711075116219252,578,2,5-10
242619,1.619823674155775,16.004517370857187,395,2,5-10
548160,2.3898131932282545,13.313631056625802,498,2,5-10
724705,2.072567458483107,16.641254027500846,370,2,5-10
73964,9.18014169055216,48.10448326212752,327,2,5-10
196329,1.2173443556479175,16.777959445624436,516,2,5-10
758071,2.4588725858132023,16.710835792425776,523,2,5-10
359085,9.020148432822312,55.97281980589554,465,2,5-10
26442,10.400121019590046,56.917025943574615,320,2,5-10
68800,6.27906976744186,48.51744186046512,311,2,5-10
96994,1.8454749778336803,27.85739324081901,552,2,5-10
46406,2.154893763737448,34.30590871870017,503,2,5-10
38254,9.593767971976789,47.86427563130653,372,2,5-10
76408,3.1148570830279554,27.470945450738142,482,2,5-10
69772,2.995470962563779,28.22048959467981,380,2,5-10
7436008,1.3679382808625271,58.35133582427561,1090,3,10-20
3283364,0.9596864679030408,56.07054228529033,1006,3,10-20
2990631,1.420770399290317,50.65452742247372,1190,3,10-20
2333635,3.2455803928206426,75.86447752112048,851,3,10-20
2460305,1.15554778777428,54.37903024218542,1097,3,10-20
2776112,1.4185306644688689,52.66754367258958,980,3,10-20
3784750,2.426051918884999,60.43490323006804,844,3,10-20
2866265,2.606179121609481,60.90085878312019,961,3,10-20
2613862,1.7613783742217457,61.38962194637666,648,3,10-20
2121860,2.510061926800072,64.67580330464781,841,3,10-20
3150920,1.3634113211379533,48.69625379254313,832,3,10-20
3445703,1.047681706751859,52.148429507708585,1059,3,10-20
6748551,1.006586450928503,41.4045918894293,1185,3,10-20
3399137,2.376191368573847,64.27866837965048,948,3,10-20
4880570,0.7720409706243329,38.77948682223592,966,3,10-20
2503550,1.2514229793692957,50.18753370214296,1158,3,10-20
1986575,4.009916564942174,58.44179051885784,927,3,10-20
2370208,2.233559248808543,64.07412345245649,672,3,10-20
2877890,1.4312569278186449,54.21506728888178,1184,3,10-20
3575853,1.730496192097382,62.46285851236055,1059,3,10-20
2183671,2.3597877152739586,61.23770476413343,1133,3,10-20
5770904,1.3512614314845646,46.84448051813026,880,3,10-20
6800064,1.4788096112036593,45.06354646073919,1065,3,10-20
3425177,1.2586210873189911,55.425164889288936,1185,3,10-20
2671582,1.3179456965947518,50.33384713626608,1150,3,10-20
3302563,0.9768170962976332,41.62161327429636,1195,3,10-20
1603733,2.216703154452768,58.45798521324934,1181,3,10-20
14834953,1.98895136371514,49.18701124297461,638,3,10-20
1949391,2.294049782727016,68.84560357568081,1004,3,10-20
4579873,1.396763622048035,45.499951636213495,1075,3,10-20
2229230,3.852002709455731,63.16575678597543,743,3,10-20
2584778,2.465588920982769,57.169319763631535,1072,3,10-20
3524045,1.7281277622731832,50.49254478873,1193,3,10-20
4983647,1.4150279905458794,42.04651733961093,1191,3,10-20
5493079,1.9852254081909253,56.71555060467909,1018,3,10-20
1629139,3.1544269703199053,63.236470307321845,1091,3,10-20
3961268,1.803462931566357,52.83030585156066,1079,3,10-20
4092727,4.780675574012144,65.09229665208552,939,3,10-20
5628479,1.935869352981507,59.22310450123381,1161,3,10-20
5588024,1.5871442212846616,56.37806852654892,922,3,10-20
2183552,3.593685884283956,71.68366038454775,1046,3,10-20
4060654,2.4249788334588467,63.67570347042619,634,3,10-20
10189360,3.2423037364466465,62.65555442147495,1151,3,10-20
1819135,1.8668213189235543,54.518768535595214,826,3,10-20
5739943,1.800192092499873,42.60686909260249,1050,3,10-20
1748677,5.873583286107154,76.48353583880842,929,3,10-20
10831519,1.890593553868114,44.37263139177432,1076,3,10-20
3630785,1.480671535218968,53.7429233623032,1122,3,10-20
3527465,1.821988311719606,45.318096706841885,1034,3,10-20
3662603,1.656472186584241,44.99422951381845,989,3,10-20
2306550,4.296026533133901,69.03427196462249,1103,3,10-20
4929280,1.9288821085432355,57.813108608153726,902,3,10-20
9128071,1.7872341264654932,46.7902802245951,1156,3,10-20
5163679,1.344777628508666,39.96685309059684,1134,3,10-20
2840605,9.36455438190104,93.76242032947206,1061,3,10-20
2053735,11.316942059223804,76.2459616260131,971,3,10-20
3407150,3.841040165534244,79.64427747530928,1034,3,10-20
6849060,7.446131293929386,104.0534029487258,1168,3,10-20
2598023,4.31828355638114,61.4917573862895,920,3,10-20
10561583,6.3322893926033625,91.43563043532394,759,3,10-20
3862808,1.1289714632464258,37.06940650428393,998,3,10-20
2160329,2.6741297274628075,48.107487331790665,1050,3,10-20
3368248,3.9219202386522607,60.21142148677888,982,3,10-20
2892892,4.278763258358763,52.8256844707649,962,3,10-20
1927118,2.8576350799484,57.46612298779836,1024,3,10-20
810224,3.5076719524477182,49.02841683287585,1151,3,10-20
3921519,5.357872803880333,47.33089397246322,958,3,10-20
3628839,1.8476983960985869,40.840334883967024,994,3,10-20
5301942,1.0235872063481646,33.33476677036452,1188,3,10-20
4088427,2.2984389839906645,41.699656126916295,1154,3,10-20
3696832,1.0490062842996382,35.2715514256531,1011,3,10-20
7762156,2.6035292256429785,47.69254830745479,1062,3,10-20
4092436,2.888499661326408,65.53993758240813,670,3,10-20
5345956,4.309051552238739,47.37412728425,751,3,10-20
10688764,3.57188165067542,45.5630791361845,968,3,10-20
3149255,2.2786341531568577,45.46345087965249,994,3,10-20
6134092,2.313789881208172,49.92018378596213,805,3,10-20
2209391,0.9966547342684025,38.26258005033967,1138,3,10-20
4034252,2.575694329456861,38.11189781897611,1184,3,10-20
2078115,2.058115166869976,57.293268178132585,782,3,10-20
6233701,2.753420480064732,53.26514698090268,1090,3,10-20
4138831,2.003222649100676,55.512776433732135,837,3,10-20
1617122,5.300775080668002,66.42294149730199,1114,3,10-20
817638,2.902262370388852,80.38276107519465,649,3,10-20
6572634,2.4848485401743043,46.37714499240335,711,3,10-20
1906895,2.2696582664488605,40.30373984933623,1025,3,10-20
1797140,1.7889535595446098,37.577484224935176,1012,3,10-20
2913579,2.5539036353570643,43.48466267775818,959,3,10-20
4191731,3.098958401672245,38.241957797387286,1131,3,10-20
4307249,2.380405683534897,23.58373058998911,646,3,10-20
4027625,0.9618571738928028,35.82036560007449,873,3,10-20
9763888,1.5480513500359694,31.33106401875974,1040,3,10-20
2670851,3.303441487376121,40.286784998489246,1073,3,10-20
6308070,0.8186339086281541,28.87047860914669,1070,3,10-20
2787879,1.0958151340140658,35.55426903391431,797,3,10-20
2953589,5.019655747634488,75.99364705109615,653,3,10-20
3560284,1.998716956287757,47.08922097225952,854,3,10-20
31417904,2.068915864024538,28.34979061620406,846,3,10-20
5943421,3.4835156385522748,41.49226514493925,1177,3,10-20
3386470,2.649071156691186,36.17247458267754,1077,3,10-20
21552530,1.57030288323459,28.887699031157823,680,3,10-20
868476,6.232757151608104,76.10227571055505,1133,3,10-20
1066297,5.521913688212571,68.11891996319974,988,3,10-20
2467402,5.492011435509901,57.43814749278796,1059,3,10-20
1959017,3.994350227690724,84.6521495219286,1100,3,10-20
5012689,0.7189753842698001,22.77679704446057,1094,3,10-20
6057879,3.331033848645706,42.46552299905627,942,3,10-20
4399503,1.6965552699929969,28.52549481157304,1033,3,10-20
3209353,1.2818783100519011,36.20760944651461,1051,3,10-20
6613041,4.6697124666246586,44.22141039198154,848,3,10-20
1712719,5.777947228938314,57.56869632438246,1058,3,10-20
7822400,3.726477807322561,35.89090304765801,769,3,10-20
2263170,4.43316233424798,39.76192685480984,1120,3,10-20
3456915,1.9277303607407184,32.72368571399644,1133,3,10-20
1710608,3.005948762077577,39.550265168875626,1139,3,10-20
2721109,2.37329706380744,38.73200228289274,916,3,10-20
5211296,2.7430796485173747,38.405609660245744,787,3,10-20
6838696,1.736003472006944,28.9974872402575,774,3,10-20
3212744,1.2260547370098582,34.13094849760827,669,3,10-20
7363845,1.1756086663964274,27.76891691772437,706,3,10-20
8878138,1.471704990393256,28.64046492631676,850,3,10-20
9659271,1.3267046757462335,26.207464310712474,1038,3,10-20
2186613,1.3358559562208767,38.59393500358774,656,3,10-20
3525022,2.49984255417413,46.01049298415726,990,3,10-20
3807051,1.821357265768176,40.63880415576256,799,3,10-20
1513935,4.741947309494793,46.850756472371664,953,3,10-20
4643631,2.566310716764532,39.92199207904332,1102,3,10-20
21337041,2.073202183939188,25.376433405175536,686,3,10-20
3710699,2.0087859457207387,28.42618061987782,1121,3,10-20
1126539,2.107339381947717,50.06750764953544,746,3,10-20
5600805,2.3169883614944635,35.525607479639085,1041,3,10-20
18105487,2.9690446879446,29.497080084065125,612,3,10-20
9923661,9.699646128580977,80.63556383072739,705,3,10-20
572931,9.28907669509941,92.34270793516149,851,3,10-20
6014249,2.455501925510567,33.03687625836576,1144,3,10-20
1596442,1.8459799980205984,30.63124122266891,1066,3,10-20
4562099,1.5804128757398732,30.138320102216102,815,3,10-20
1443990,2.6163616091524178,33.144966377883506,1017,3,10-20
5588357,3.488681914917032,46.39037914005852,627,3,10-20
29163534,1.455207726196695,26.74658702199809,617,3,10-20
2829059,4.016883352379714,50.38636521896503,856,3,10-20
7570392,4.116959861523683,43.36829585574961,1174,3,10-20
1256087,10.191173063649254,72.96071052403217,711,3,10-20
3973861,3.958618582783847,74.84685548890613,918,3,10-20
26833919,1.5744252637864786,23.151370472572417,653,3,10-20
8331395,4.11575732515383,43.625467283690185,1128,3,10-20
1456629,3.4291504562932635,34.530412342470186,726,3,10-20
3861662,1.7259407995831846,31.04155671832491,1059,3,10-20
1453339,2.104808306940088,31.581757594064428,895,3,10-20
2495211,1.1586194514211423,24.3478407236903,690,3,10-20
751818,3.510158043569055,34.20774708772602,795,3,10-20
3333125,1.5411963247702982,24.989161822613912,1016,3,10-20
3987235,1.2060989633166843,25.692240362055408,1164,3,10-20
5420789,2.837409830930516,36.85570495365158,1143,3,10-20
2355539,2.6677545988412845,28.742890692958174,1048,3,10-20
2913505,3.593266529489396,30.307825110991743,848,3,10-20
5230289,3.079753336765904,36.38231080538762,690,3,10-20
33235446,1.6233571831712443,24.02465127141667,830,3,10-20
1388948,3.9864703358225073,39.034578688331024,986,3,10-20
8255224,2.410958200528538,32.15600206608567,749,3,10-20
3742310,2.974366100082569,30.130855006667005,1130,3,10-20
6143509,7.130778192072316,56.09286158773431,1151,3,10-20
31969234,2.008837621821029,24.57081079890748,817,3,10-20
6245819,1.4899567214483802,22.62953825591168,748,3,10-20
5356615,6.13428443149265,45.44157084278037,657,3,10-20
2130956,6.9372619612981214,60.51884694005883,1153,3,10-20
36523975,1.43363366117735,22.142962259721184,954,3,10-20
3925085,2.690897139807164,27.96984014358925,965,3,10-20
4902959,4.88582507012602,53.09283638716946,812,3,10-20
2141561,1.5750193433668245,27.31232031214614,845,3,10-20
2289046,2.432017530447182,29.047909041583264,1081,3,10-20
7405025,1.787840014044517,23.325917198118844,850,3,10-20
39132443,1.7496224296551075,20.725258578923885,810,3,10-20
5519690,2.5327509334763367,30.348081142238065,841,3,10-20
1955346,4.33989687758586,48.44411168151314,655,3,10-20
3458527,2.0653301246455498,38.37789903042538,620,3,10-20
1846655,2.198028326893762,31.44767160081336,636,3,10-20
4639283,1.3413710696243364,22.02495514931941,809,3,10-20
6336177,0.8307848723291663,20.581811398261127,977,3,10-20
776079,6.19009147264647,56.802206991813975,669,3,10-20
9088803,0.8722820815898419,22.46313403426172,980,3,10-20
1623646,3.474895389758605,38.74674651986948,726,3,10-20
2083840,2.441646191646192,30.23552671990172,647,3,10-20
749256,2.3930405629050684,35.380430720608175,937,3,10-20
2113821,2.075388597236947,26.88638252718655,867,3,10-20
504650,2.207470524125632,35.31358367185178,951,3,10-20
940441,2.7221271722521667,34.39131216099681,927,3,10-20
1663235,1.4898676374655415,21.76301003766756,1153,3,10-20
4059603,1.892303262166276,27.12999276037583,991,3,10-20
2212857,1.3968367589952717,24.75623142390132,1107,3,10-20
1826403,4.740465275188444,28.51835000271025,1043,3,10-20
3994168,1.2360521640551925,27.404706061437576,796,3,10-20
1328383,2.082983597351065,41.31489186477093,686,3,10-20
2418281,1.4468955427429648,29.62145424787277,928,3,10-20
7348979,3.072399580948592,24.43781646402854,1097,3,10-20
3704025,2.816935630834025,27.424490925412226,1029,3,10-20
1070525,3.087270264589804,37.3947362275519,867,3,10-20
2340694,2.287355801313628,30.81094752240148,814,3,10-20
1560952,2.661196500597072,36.312455475889074,850,3,10-20
6090745,3.882119510831598,35.946834090082575,921,3,10-20
4464974,2.928348518938744,27.404190931458952,788,3,10-20
5321023,2.3192908581676868,27.99875136792305,833,3,10-20
4763872,5.726434295463858,37.01778721174709,975,3,10-20
2441754,2.2819661603912595,29.93667666767414,873,3,10-20
1603349,8.276426404981073,35.47761591518752,890,3,10-20
1602736,1.8711752902536665,33.000444240349005,1073,3,10-20
1950823,5.900586572948956,37.79584308776347,690,3,10-20
5740864,1.5255543416461357,28.701254724027603,912,3,10-20
1578299,1.3267448056420237,30.62284142611761,794,3,10-20
4019572,1.5240428582943657,26.68045254569392,890,3,10-20
3957489,0.7765024741698587,21.980604368072783,860,3,10-20
2787882,1.6632698227543343,23.44288603319653,1022,3,10-20
2927376,1.1194325566650816,22.66125021179377,903,3,10-20
2861646,1.0888838102267018,23.3250374085404,843,3,10-20
1140578,2.449635184967622,33.284001620231145,939,3,10-20
6703285,4.015046354138307,29.42527432445436,1008,3,10-20
3811485,0.906208472550725,19.77129648942604,1059,3,10-20
7683882,7.729556492408395,36.21593876636835,953,3,10-20
8657053,4.553628122641735,30.1077052433432,606,3,10-20
13821041,2.492865768938823,26.69031949185304,963,3,10-20
13122595,1.461829767664094,21.12638544434237,946,3,10-20
15801643,1.4554182751755624,20.315672237374304,922,3,10-20
857484,4.726618805715325,40.52903611029477,736,3,10-20
2999431,2.181747138040515,29.05417727562328,784,3,10-20
2019899,1.6787968111276852,28.516277299013467,809,3,10-20
713966,2.812458856584207,35.56611939504122,982,3,10-20
2822451,0.8428844291716667,23.698905667450028,698,3,10-20
3717098,7.218534458870872,43.40993968951047,878,3,10-20
741423,2.94433811737699,42.1122625006238,841,3,10-20
1488036,2.710955917733173,29.20762669720356,968,3,10-20
906450,11.937779248717524,74.20265872359204,605,3,10-20
1329601,3.615370325383329,35.25192896214729,786,3,10-20
3031048,4.176113344295438,37.95485917741982,636,3,10-20
1149752,4.355721929598731,53.47588001586429,773,3,10-20
2104383,3.4732270694070424,42.69469958652964,687,3,10-20
4058432,2.0722288805134594,38.67380308454103,945,3,10-20
9933311,1.4371844393072963,32.00443437238601,1179,3,10-20
1283880,5.942144125619217,57.78343770445836,681,3,10-20
996679,9.236674997667253,68.62690996800374,1037,3,10-20
1989811,5.555804043700633,47.369825576398966,622,3,10-20
3109960,2.643120811843239,33.7888590206948,744,3,10-20
1980494,6.425669555171589,44.96605392391999,677,3,10-20
1856106,6.826118766923872,52.12417825275065,1013,3,10-20
2831096,4.708070655322179,41.41646909889315,811,3,10-20
3709929,5.557518755749773,44.11944271709782,669,3,10-20
9172250,4.887786530022622,38.09686827114394,886,3,10-20
3863390,0.9090462003577168,23.36134845304253,979,3,10-20
1756351,1.355651575340009,26.60743780713536,722,3,10-20
2985300,1.5211201554282652,26.052658024319165,838,3,10-20
1589957,2.4107570204728805,35.20346776673835,657,3,10-20
2440498,2.2061071142037405,38.27702378776791,701,3,10-20
1831673,1.5854358283383552,23.921300363110664,723,3,10-20
30039005,1.6358730923344498,21.20902473300963,690,3,10-20
1800038,2.4771699264126648,25.003916583983223,1039,3,10-20
2236222,4.787986165953112,33.47789262425645,727,3,10-20
1800609,2.3597571710460183,25.65520887655232,1017,3,10-20
2661768,2.133920011060318,23.94310849029668,1010,3,10-20
2131799,1.377240537217627,26.8378960680627,1077,3,10-20
1946443,6.060799108938715,36.29903367321828,634,3,10-20
1387367,5.9782307060784925,33.59457158776301,719,3,10-20
2280072,1.1618054166710523,25.950057717475588,754,3,10-20
776490,1.9613903591804145,32.73706036136976,1197,3,10-20
1178611,5.115343399985237,31.374219314090908,1189,3,10-20
1246930,3.40756898943806,35.29628768254834,915,3,10-20
1123234,2.8720640578899856,46.318932653391904,636,3,10-20
4406096,1.2780021134355677,22.330652804659724,1011,3,10-20
1953596,2.060303153773861,32.56763424986538,1052,3,10-20
1273717,1.541158671824275,31.034366346684543,784,3,10-20
1242333,2.0630539476935734,37.70245175810351,792,3,10-20
2764815,2.606322665350123,30.29461284028045,1106,3,10-20
2107142,2.486780672588748,37.06252355085704,782,3,10-20
1274622,1.60910450313897,36.5637812622095,749,3,10-20
2961435,1.69512415433734,26.822469512246595,689,3,10-20
1381906,1.5001020329892192,34.78456566510312,780,3,10-20
1563437,1.82162760635702,34.62563569878415,871,3,10-20
1547513,4.131790815327561,37.30824878369358,601,3,10-20
1939660,1.5146984523060745,32.29019518884753,882,3,10-20
1209238,2.082303070197926,28.406318689951853,815,3,10-20
2823822,1.5149680114398143,33.25280417816704,621,3,10-20
5307465,3.286126239174446,48.838758239573885,1013,3,10-20
2047713,9.738181082993565,33.4768593059672,807,3,10-20
2016223,5.448802042234416,33.79288898103037,677,3,10-20
3855223,2.4641894904652726,27.72887586528717,903,3,10-20
866396,3.538797501373506,44.50851573645308,1110,3,10-20
2448318,1.8567849437858968,26.36258851995533,905,3,10-20
7438240,1.1735302974897288,24.79376841833552,652,3,10-20
2069371,2.728365285876723,28.15734829568985,602,3,10-20
8899308,1.3319013118772831,19.66669768031402,889,3,10-20
1907164,2.6636408824831004,31.406318491750053,1026,3,10-20
5654158,1.1916893726705196,22.35646757660469,655,3,10-20
3410431,1.639968672581266,27.79736637392752,1132,3,10-20
1346868,2.4746300305597875,26.805893376336805,1094,3,10-20
11549712,1.26583242941469,20.50258915546985,1175,3,10-20
14823488,1.3108925510649043,19.5034394064339,1146,3,10-20
1193369,2.6261784913132487,27.46174904828264,772,3,10-20
1591595,1.649917221403686,27.72313308347915,792,3,10-20
7113426,0.729606240368565,23.163803208186884,893,3,10-20
2694678,1.2443045143056053,27.12754548038764,652,3,10-20
4800137,2.860126700550422,27.464841107660053,855,3,10-20
1338233,2.2290587662985444,23.754458304346105,1056,3,10-20
2604762,2.86744048016671,27.345684557744622,1036,3,10-20
1262748,2.8445897360360104,41.47620902983018,625,3,10-20
2180522,4.131120896739405,35.28650479105462,1096,3,10-20
2851391,2.844576559300356,27.292994892668176,1006,3,10-20
2559540,3.0536737069942257,31.598646631816653,964,3,10-20
1877749,5.428840595841084,41.205720253345895,630,3,10-20
14726408,1.1588705134340975,18.096062529301104,1013,3,10-20
4062769,1.0918661632005169,21.214595267414907,625,3,10-20
5754031,1.868429280273256,24.540535148316025,888,3,10-20
2298787,3.163407484033971,29.42203866647932,838,3,10-20
3653343,1.664502895019712,31.162691266601577,694,3,10-20
4929875,3.847359212961789,33.821547199472604,1124,3,10-20
1286031,2.107258689720543,35.460264954732814,816,3,10-20
7099118,6.043285940591494,37.38422153287211,853,3,10-20
2181992,3.636126988549912,35.51800373236932,960,3,10-20
5536239,4.081109937630944,39.55194130889219,733,3,10-20
1968300,2.3162119595590105,29.49753594472387,833,3,10-20
1108137,1.838220364449522,34.895504797691984,661,3,10-20
1749912,11.372571877900146,53.01123713649601,781,3,10-20
6330482,2.371541377102091,31.50360430690744,700,3,10-20
2166752,2.181606385963876,39.81120128191874,901,3,10-20
4120884,3.138161617749978,21.71500095610553,1140,3,10-20
1558936,2.7428964370570696,33.43241800817994,810,3,10-20
27218299,2.038371317766772,21.01012998644772,629,3,10-20
8602791,2.4976777885223527,26.36516451463252,982,3,10-20
3317507,2.0735449842306286,20.80960190890328,908,3,10-20
5924378,2.40869168037556,30.38394916732187,1152,3,10-20
1779116,2.406251194413405,34.263083463922534,1175,3,10-20
1694650,3.95833948012864,37.76886082671938,773,3,10-20
2519103,2.6537223765761064,35.00452343552447,898,3,10-20
8324448,2.09803701098259,27.281688827895856,749,3,10-20
808633,7.763719759149082,58.55190178981071,617,3,10-20
2923227,3.4995571674727963,40.15835923792439,812,3,10-20
11546230,2.787316725892348,24.678358217357527,1188,3,10-20
2107759,3.037349146652914,33.575470440406136,778,3,10-20
10926990,1.6105990762323386,29.026291778431204,1102,3,10-20
2845146,2.0322331437472805,22.116263980829103,738,3,10-20
2212598,3.548769365243935,35.076864391995294,759,3,10-20
2481835,2.1472015665827904,25.845392622797245,680,3,10-20
2523307,1.5214161415951368,20.373264133139568,788,3,10-20
2812311,4.864326882766522,37.89090182415814,777,3,10-20
2279563,7.02327595245229,26.957359809753008,1193,3,10-20
1901776,2.737441212845256,32.487001623745385,998,3,10-20
1537735,2.9627991819136588,26.94677561478408,955,3,10-20
2354532,0.8952946912592397,24.97693809215589,804,3,10-20
5409319,5.549312214716862,31.05122844483752,667,3,10-20
1056619,3.363558671574144,36.46820660995117,828,3,10-20
2930735,1.7483668772509284,27.572946718144085,961,3,10-20
1708575,2.195982031810134,29.218500797448165,937,3,10-20
1845126,10.476791286882303,30.98704370324845,1052,3,10-20
2603452,1.7930040576895598,22.066855851385007,996,3,10-20
1937762,8.123804677767446,28.91015511708868,1087,3,10-20
3415276,1.5454095071672098,20.55997816867509,1014,3,10-20
2580961,2.678847142595336,44.66630840218043,717,3,10-20
3374406,2.1191877918661834,23.435828409503777,831,3,10-20
1226712,11.974285732918569,71.69735031531444,634,3,10-20
5043767,7.043941561931787,52.32220282975007,616,3,10-20
2810989,2.2814034491063464,25.9150782873928,671,3,10-20
2265690,1.0959133862090578,30.77870317651576,742,3,10-20
4213191,1.7665944885954612,20.450057925216303,1116,3,10-20
3953268,2.940858044534294,25.6048919526832,624,3,10-20
851130,1.9256752787470768,29.51370530941219,836,3,10-20
38614415,1.7147741329241943,21.552158695140143,607,3,10-20
2159430,3.0095904937877127,27.605432915167427,1134,3,10-20
1933347,5.300134947321924,30.686679628644004,1151,3,10-20
2366886,3.0064819344911413,35.55811306501454,747,3,10-20
4841808,1.5393010214366205,19.7236239024761,1110,3,10-20
1937157,2.907353405015701,33.98692000699995,792,3,10-20
3317455,2.797927929693093,29.83069853245937,824,3,10-20
3003804,3.703970032665247,30.35251301349888,602,3,10-20
1369628,1.647892712473752,30.659419930083207,697,3,10-20
1238545,1.5502060885958928,31.662151960566632,912,3,10-20
4315670,0.9625388410142574,21.38717742552141,902,3,10-20
3169979,1.8492236068440835,21.589732928830127,1194,3,10-20
3531373,1.5905994637213343,22.204677897237136,1125,3,10-20
1614973,1.8662850710197632,27.8382363048794,809,3,10-20
1604392,3.7596796792803753,32.70834060503917,1190,3,10-20
1655936,5.875227061915436,35.00256048542939,914,3,10-20
1901931,3.242494075757743,28.0315111326331,1130,3,10-20
2120486,2.2089275760368143,27.830412462048795,1143,3,10-20
1373382,1.4125713020849262,25.822385905742173,1130,3,10-20
2244772,2.071925344756617,25.62932894743876,1056,3,10-20
2443827,1.0639050963918475,23.62605863672019,1179,3,10-20
2502887,1.9201825731645097,24.583211307582005,908,3,10-20
2506585,4.753479335430476,32.65159569693427,1009,3,10-20
2722792,1.7309438253087273,26.519102450719704,1015,3,10-20
4903550,1.3188404319319678,22.942154153623395,1052,3,10-20
7061315,1.8825105522130088,21.1017353000114,1175,3,10-20
2923241,1.3546608028554608,26.88009644090241,1095,3,10-20
1666525,2.450608301705645,38.94871064040444,1060,3,10-20
2587745,2.780413062338059,31.95871308803611,1074,3,10-20
1073546,1.8760258060669968,30.481227632537404,646,3,10-20
1907013,3.440983359840756,36.89015229576306,1112,3,10-20
5138266,4.43768384120246,49.718134483500855,935,3,10-20
5371660,1.1888317577806489,20.572969994377903,1027,3,10-20
7025860,2.1103466337217083,27.86961311497809,670,3,10-20
5678065,1.8560900588492728,27.63987379503405,705,3,10-20
2437663,2.8621675760759384,28.72382277615897,632,3,10-20
1554757,2.5650310627319897,32.99743947124856,889,3,10-20
1968623,2.5240993323759806,28.33046246030855,673,3,10-20
2360547,8.20784335156216,31.99512655329464,1118,3,10-20
8854462,2.6866680324564043,32.91007403950686,1152,3,10-20
5119621,3.7600439563788015,42.5582284313624,780,3,10-20
7198821,3.170102437607492,24.316342912263,1190,3,10-20
2380528,5.21354926302064,43.33576416660505,769,3,10-20
3578106,4.072545642862453,25.585044154644944,1174,3,10-20
1549109,9.141383853557109,71.34811042993101,673,3,10-20
14999706,2.8091883934258446,22.81064708868293,1085,3,10-20
3519407,3.181501883698021,27.44808997652161,997,3,10-20
6031223,2.118641608841192,24.40085534890685,849,3,10-20
